x,y
4.938165279266302,2.6594855749072694
4.554603922241848,1.2723099168711278
3.664966231351387,4.411950237745744
2.8991223495897254,2.8156171329328545
4.104366400992459,0.8713330512218684
5.221271574370553,3.082397052514974
3.6034627570763984,4.656590090934688
4.946625086903851,2.643507487524631
0.7310667901954364,3.3880097977637273
1.894986494366669,3.076579599515929
0.980035645069993,4.034379172797046
3.6330524518577594,3.4216126572595003
3.216825132439009,1.767270341251564
2.0215001854143084,0.9735300791681163
4.876883257838143,1.5150761539353292
3.0568615518494306,1.2185081135764915
3.189750517042089,1.3620960017058654
3.2762576967630572,1.2901450029136403
2.4051371282778073,2.7111803740564095
3.2098928300054457,3.164247231075736
1.4026727334499396,3.8543578906508698
4.080795126460265,2.932442037606087
4.012697541241874,5.045402594182669
3.3260843640763644,3.946137388080878
4.937770966640207,1.5901624331209803
3.0295079768393625,1.3842896496660746
0.5323537962623908,2.7331850980140455
1.6373267347556704,2.6527781731127895
3.7637193054705382,4.027303854535039
3.3126183440365518,0.780330042723238
1.2262508227461972,1.552075074344292
1.0902921447581544,3.860605072631194
3.190210447264284,3.7009245447622856
1.6374095857822897,1.0026223843792488
4.864210585728948,1.5507745183304185
4.893057085421828,1.4450078149665275
0.7371330787064196,3.7130677658997566
0.8349205221120832,1.8550452843425431
1.038891118003737,3.511012744805691
3.6612683383508244,0.7184780192420943
1.5692651369143003,2.93633044840057
3.1460148480193233,2.7601363683209517
4.628658057265931,1.4437910438400032
4.712287574285108,2.321049597489223
4.209659432008011,2.3369203857127836
2.4585143912461014,0.8142570830943372
1.8439184774877055,4.161851464865222
0.999072308751678,1.9356521521829102
1.9390480760089286,2.0813851702117865
1.850512185659677,4.263858950770571
1.3007945658339677,3.697880958069371
1.8447455184422707,4.292412572601272
0.8391547917731952,4.162038431310367
4.698714184640041,4.324455814527539
1.0556328705635072,3.369429708431468
3.0229401705019616,0.9339875320303221
1.8663217797263894,3.8398469504840476
2.0696933088140694,1.5007887696539508
2.697463297554987,0.5739536839486532
3.2118587532436855,2.6944688553463654
4.603018917407311,4.768879604983317
0.7255235281537828,1.9711651115622704
4.5087650661125025,1.4631618473579673
0.8811861914037209,4.164773606488753
4.874299890249621,3.8957723363901016
3.8764625757334166,4.999182133696237
4.783235465708785,1.4690187442241849
4.3644623692785025,1.4551400646655916
1.857364436010754,3.0344038542396943
4.085480249409105,4.842698946141765
1.0114005055762771,3.0857679696727343
2.0906139719282333,3.3599185739324104
1.9415179304744863,3.4531481451438224
1.90787512513173,5.200405606906233
2.5612943771569556,2.8537582249812896
1.165333416747903,2.8051970577242353
4.688493827861,4.550600206687115
4.133444409318632,1.0896759687812203
3.330417143105434,0.7544227800594925
1.7273994244397635,2.1975022330461442
1.6310978497986746,1.4078148507930472
4.082415427732929,2.55859313655571
4.2212455690895005,2.7300990010130963
3.7745558114047824,1.41607379474694
4.899143143773417,4.59534806478515
3.917792040935239,3.713382274650025
1.6106695212387985,2.2693986900033254
2.8309806513405515,5.4455947201598995
0.9897643254379567,2.314543303696956
3.292654827595966,4.872744862898972
3.627728349250054,4.358676846007805
5.141515364155388,2.435134387985463
5.458855240284146,3.3861800785631186
1.8304552630046274,3.4086536010946604
2.8127974516363192,2.7080506192909057
2.897663368075942,2.4013849471360498
2.571380944312724,3.6856880922905093
2.5316579248220212,1.4717884619465056
2.623008814131148,1.2378757168917094
3.9746314693721745,1.653322831891489
4.442856944040271,4.9910383781286445
1.4667777699691982,4.305644244602582
3.6884605102707098,2.4781555666363406
2.1311680217272437,5.261187510069506
1.7364558327856567,4.830243156694433
2.7706264318851233,5.229738941435143
4.779210794471538,3.517084186799064
1.9520508439066504,1.8870799003128231
2.1121658678144724,2.317803911106454
5.392998880157315,3.538250366758637
3.8799324955481866,4.760176980613691
4.63593769919655,3.62943231465187
1.8128497529783056,2.0875462444512545
1.7991555694620593,3.3020371245575837
2.3972946591864837,5.303181354883873
3.367321204018616,1.6366829553043467
1.9334009163897399,1.6967313723771278
2.004963243153142,4.9969328479906
2.6027257900817977,4.602990870176343
3.6253252187040035,0.9550327243265997
2.203598258830914,1.1992794204460462
2.418545177119817,4.981350872451956
5.121672738707888,2.5992270362470657
4.317068413651425,4.28135188283186
4.657930187471456,1.6936441186987212
1.680934245130899,2.0177035668808445
2.2620631056106575,5.16366965770718
5.3974454358518145,2.835581986136348
2.259116223675373,1.0874530876131467
3.745560372182328,3.4005307712180937
3.872805321874459,1.4327150796296735
2.2878348496345975,3.9380259509867903
4.137506338442269,1.7966139549444144
3.079812323131497,0.7968301264014315
3.8890094497179857,2.363477805674444
0.8259511036371308,3.1302458204571257
2.971966082013436,4.650964186812649
3.0878170455915948,1.7276880309891003
2.392403496122359,3.5001472994051523
3.980263780835421,2.653372133068705
3.1108018228713172,0.8083913522226855
3.8847325703758613,5.327351916982225
4.311086411307682,0.8818066841749035
1.0208315601706015,3.661671528897502
3.7871177174745894,2.611022303868577
3.1510877564720605,2.2444491577576384
4.215725136627856,4.348720839390487
3.1374377925727934,5.28588118277604
1.9326300858282315,2.4437359280465083
3.0429544382861966,2.9474188149159293
3.667895775049765,4.71203094395416
1.9570332249604512,0.7355559206690581
2.5671014780678734,2.797260164958624
4.8737961874346585,1.764637970544512
2.2370743265189326,4.12851896012962
0.786512504559997,3.3023016615351457
4.69849688548961,2.8159025530223176
3.3009752318118752,2.465500408095411
1.2824058016220126,2.000064298060545
4.258379940888766,4.299875256164793
0.6931908250778935,3.4733021989051487
0.8434945727779493,3.3858578553212846
4.945573002369577,3.8536113050306637
1.8008230428252876,4.588857000078836
2.4760747100284815,1.280327933019409
4.1226115613389345,2.2293470510126063
2.4787138407137106,2.3937494676769226
4.1075211575292,4.195612724647685
2.829596014468822,4.306712817011718
5.422796169564259,3.112509421365367
4.274176301498987,2.274882005424704
3.8971262367190147,0.9824326957828617
3.2295863137278964,2.5886341557838852
5.261323722059577,2.8075379172086006
3.9464149144463576,1.8572302910453726
3.4731216251696404,1.2045643994580164
4.774431469127606,4.06062714096304
4.547332708836835,4.283280878284555
3.757550766509384,3.761029637206131
4.361939914394674,3.9989658535096813
2.0348391316539645,4.764962671680896
4.938122224791403,3.4713638361766206
3.3705268147381258,2.7260700574374392
1.7260745025161424,3.4844087695274135
2.883324895774469,2.2527344222019856
4.791446222804928,3.866050979787082
5.099344354768458,2.6266426316482856
0.8766929461017767,1.995865930743746
1.1192200982017626,2.742443706670479
2.7475542314652297,1.487778100363056
4.448477290089456,4.026532719852043
2.7180931856516386,3.86080884265162
3.705268447829246,3.7215208923822414
4.893294988122609,4.048183500712008
3.935735480837998,2.1040979292686455
4.100394773575855,1.3674064768925338
2.2997370704087445,0.9334850051029204
4.977141966269468,4.16439979979519
1.2036908624483607,1.8241265957968085
4.945187346918592,1.536369991012227
1.0990488387688353,4.103389389836727
2.562535274184336,0.6150390992423267
2.8542923463966248,3.7991457250084313
2.4487055284484924,3.916347185525368
3.0371051745087367,4.239854837969146
4.623427584065304,4.863752752001942
1.6388779399948268,2.4445082190530694
3.607677857923201,4.13369291103587
2.100737225240707,2.4893746919723467
2.8265826699977508,3.6795053074256674
5.137018070808229,2.4189893705042103
3.037187434085997,1.3081965225239096
2.510065407254408,2.950509301114263
4.624009749824068,1.4324365859077666
3.1831221314921727,3.728307876566153
2.795338177014774,1.547884989932012
1.7839525868457546,0.846726538294404
3.8018671242308297,1.6680329124694977
3.424137614297142,4.6282943224175375
3.0210220819711173,2.0438139985070243
3.457304951683646,0.7304406618373189
3.627197770152571,1.8391962671106505
4.361046904406566,3.7519519664688925
0.7426022897433211,2.0749528360831286
3.595051144162565,1.6973372662787785
3.195577315764157,5.190773175480624
2.3940921541559774,2.170837504804701
4.169524615364422,2.064568234812831
1.3979385832236553,3.45623260139809
3.4397622199275597,2.2804642746048116
4.8727410625289655,3.1901218062666263
3.53987988600389,1.459137969511089
2.1762278637072505,4.577941386994103
1.3048916419123986,2.7461355281495123
4.765161205943121,3.567479319031788
4.825551333354349,2.3491861260124907
3.9569748388332764,4.7566344487221315
1.6868657834659455,6.0046471847422325
1.64354211927353,5.970413834548976
1.404353334957616,5.583193429201216
1.968922645493838,6.3376762150264785
1.0405614205254579,6.482571683507539
1.2873920373703012,5.968835204049035
0.6839335253725098,6.064750773193155
0.8140636930674324,6.073259930977194
2.1076308402421327,6.197930247211437
1.7401776085776475,5.603753831893803
1.525051708629264,5.832616931078644
0.831724202627928,6.160636860462214
0.7091546490027002,6.311627443735862
1.0969603798865417,5.600495149027834
1.443276283541008,5.294242472243883
1.7631103394766967,6.442889226720444
1.3075741231959164,5.608582178254034
1.9792044817662937,5.626134449740674
1.7356072772193833,5.59629196484807
1.59688890567753,6.541279247578884
1.4998507905475817,6.1221052435209105
1.2329279519268421,5.628402980150106
1.6094605347985367,5.64146539221729
2.057335299415011,6.345274536660931
1.1421532182255378,6.042843205280613
1.000027691974842,6.480558477071555
1.0611641795161442,5.80905076865814
1.0338128081300872,6.681370553217315
0.9776828607200787,5.6036063152472195
1.0809583217950893,6.332103442699699
1.1342562970767025,5.361505477077145
0.6190613729414628,5.978595567782479
1.5022855217458246,5.656662697805379
1.6846415671570873,5.992665759140742
1.897343159121042,5.9981988589867274
2.026027126337742,5.712604849843358
1.5310486781007677,5.310166396247423
1.0236587110002684,6.65295682495307
1.5594323621208428,5.371689853489183
1.0025242262613316,6.349270186730835
1.3238259873561553,5.390095626142799
1.386323034964504,6.738977534799411
1.815458070443353,6.326678537117012
1.3653602721991656,5.218420709142669
0.7808112417763253,6.14401922057173
1.5862237243791237,6.717126512872362
0.9818967656970914,5.700252935373192
1.7681395823099244,6.703068575545796
1.0839713796189727,5.278898141834521
0.9748888664824075,5.877425760724262
1.2766114355855835,5.5602386593939555
0.8479161591631256,5.6678206197506995
1.4452523949084468,5.605871052483368
0.9547714594481742,5.697227428974825
1.9047833400877359,6.332063702401246
0.807019580179159,6.117884839327263
1.3605418592625933,6.660057227801502
1.2600271574952933,5.513492461088224
1.152954915223561,5.245875061431553
1.0875805521196897,6.03219503406154
1.3892163046558343,5.714827283540837
1.5649600872301122,6.762198887548243
0.6985570602261442,5.940373004529711
0.9974665290848082,5.638990686504811
1.3877522217474196,5.647228518328339
2.0975435056665033,5.623463090127438
1.3804620473327622,6.508065453313888
1.6492669507371263,6.164794416758651
1.9664920903845027,5.526091482591541
1.4915452153865074,5.226111121535369
1.5119048746708148,5.315946472446325
2.0158506104040006,6.0826217456130625
1.5431910660030375,6.156624074281835
0.9184303851780803,5.419458811921133
2.044939934743894,6.24492203756455
2.123334893911701,6.047619603362856
1.6224168182375465,5.600026261146967
1.973779935478436,6.086892088705185
1.9804472547424083,6.490571929780496
0.7856988959641319,5.930648792800935
1.6336614584766809,5.681269012012755
1.835710255898197,5.9144246149682855
1.5038484354578847,5.800518890815889
1.1683722187639898,6.058360136938429
1.6478863150374403,6.719898191406864
1.1348592295186601,6.097477382995512
1.184901371231172,5.953057375524434
0.7026224732701407,5.621231148347644
0.9124331027938054,6.623932349931505
1.5246645599884223,5.599865380770334
1.5687728642856082,6.609388248473515
1.8071708902360686,6.043620880811904
1.2334356441150875,5.459768704384608
1.1263113980594563,6.22335241744131
1.342161152749837,5.212135940339027
1.798122918768275,5.8519969880333775
1.9021122384045697,6.377251889692102
0.7547432729604809,6.445757482045735
1.8788221748689995,6.1382378463166765
0.6597838464950714,5.715349288334414
1.5621713473642866,6.394827166136994
1.3513880864631267,5.932745790528866
1.223271772102711,5.764305515706796
1.931892554937686,5.502811819826844
1.1541117638983294,6.429445840741028
2.172216916769898,6.136443581302867
1.6243640647352466,6.626438573596429
1.5059353497326553,5.269597003535548
0.8260062637990667,6.210153464204729
0.8745500636521959,6.124771591191859
0.7760677415039305,5.8633997740056545
1.9756014355135236,6.148131625097358
0.7824545572437158,5.568238088491105
1.786735873192491,6.57803086521822
1.7152903572248326,6.082439174542763
1.5252341308498485,6.501396050731887
1.9184573216425513,5.524930433906313
1.3269591020718827,5.521591957035807
1.0350996596160615,5.687363497299647
1.8475071903905913,5.360354039373246
1.0383011868932033,5.610421577742702
0.9511742734029573,5.984462986835797
1.670714458983911,6.001246876737833
2.021462578167429,6.382574148655111
1.2393092557919696,6.607974082324517
1.2856742213297216,5.709423444971755
0.7016437026730172,5.979540776141753
1.3520749345039231,5.451021038249085
1.257898128001386,6.040467084625281
0.7997631458552421,5.523586864980853
1.6182644423609673,6.572026407678334
0.805567469021296,5.823248793913976
1.367181799901073,6.2639067760364595
1.698357630943503,6.432106737398489
1.3148660908245162,5.32307822477307
1.527952135424199,6.594648582668254
1.5256167329369443,5.5397899197640434
1.42183071604338,6.70029045237987
1.4348136593400058,6.571614906851362
1.9080456184767027,5.820566407557805
1.4362806270544937,5.462620290367656
1.8902976268882685,6.560017123501093
1.6818996205194743,5.66866680053949
1.7416803255944044,5.54988101823054
1.083119055230609,6.277759035014628
1.4514611273403075,5.310701155982587
0.6040277636762982,5.927874590215373
1.7332641803218873,5.522224059471389
0.9085156777715595,5.416340122086603
0.7984663549481423,5.677881039920862
1.3892134262915548,6.406731925182095
1.6690589364236263,6.564451938601831
1.887973613698326,6.5962646398042315
1.4102302999550034,5.877780032203212
0.7799427880042549,5.5984993143718
1.9273544025120575,5.471720419373754
2.1665646640811875,5.950349840886756
1.592671395577647,5.961334188872876
0.8560104514527477,6.519961837523768
0.839323582368044,6.176220816385393
1.463801195824956,5.723133059350133
1.8339027026926198,5.39001607738713
1.3993685435906424,6.462840654831765
1.1145320728414685,6.471921583697848
1.3291488304316825,6.384360831547345
1.7025969905552838,6.588348462079591
1.730440385308283,6.705782941126252
0.956299851707846,5.367032916139518
1.4794222508941894,5.537476666698701
1.9802095919283986,6.115632530541358
1.7128488174595708,6.296957399619252
1.0838638903973274,5.851708672762515
1.2010150231848498,6.551557978434166
1.2940649956263162,5.474421811075342
1.4142102653484656,6.43495907966299
0.6876442199169921,6.30662717326873
2.1842341834532695,5.930603823426988
0.9605365645055624,6.337952831724432
2.0915020048008923,5.737960218899764
0.8898538710829597,5.41681133738048
1.842471216179649,6.3015646628843225
2.0423594317913865,6.075217676919355
1.0992278358835703,5.680172639441842
1.2845933239292175,6.688128692728732
0.6717616628979995,6.012420793732753
1.5152317854257855,5.994401658168219
1.4028684522844186,5.780549376566369
1.6778752187479262,5.255912658709655
1.9787323651245248,6.501242014940892
1.1624150119342416,5.608453716274018
0.9399554022543042,5.965222788362887
1.4789704162196111,5.38034329834901
1.04094395511404,6.529183579274322
1.1562808100261346,5.588725200331301
1.8904511242953328,5.694544222136162
1.2699077748989402,5.63496573690513
1.224061251075734,5.832932226388542
1.8595983691315743,6.408766932081154
1.8654115500900552,6.167855831422177
1.1952013687972793,6.507073155400159
1.3220205612372453,6.564721546999163
1.4282390040653197,5.508362722764289
0.6621307996647501,5.817744127845035
1.9613164293396559,6.345783221235411
1.9556273636047283,6.156344329052665
1.3369344123952773,5.451914786136808
1.2655225476365475,5.405679971908862
1.7181993925424173,5.384106429846394
1.007873359196865,5.449065082669055
2.066859384901281,6.1142558254965955
1.5296751348734805,6.027766332252555
1.604991297263794,6.374084478721548
1.5111736675016885,6.166266491329069
0.9799667273503327,5.799463556959803
1.6244738925078552,5.711168100037513
1.141269759360458,6.622907064052162
1.586736122866638,6.030127046543259
0.7422709753904757,6.23270870848727
1.684671118272985,6.389772737676285
1.4997090099513173,6.646631784509237
2.0493053672823285,5.894821960182318
1.505972967892444,5.799578546522714
1.5142696611240043,5.939705778720828
0.8826700137753831,6.547665485418399
1.0171508935889657,5.980325296736913
1.5888454967008119,6.695460047267991
1.0675100704798821,6.091579411111551
0.8846458161366985,5.892855481444672
1.916130431071228,6.0705947928825505
0.6555244926720333,6.015766437993703
0.7484714248066295,5.740868448372312
1.322380571431064,5.622179288646764
1.0226667591019598,6.557327858984173
1.0158349666839708,5.484814440300047
1.901663486926628,6.15795937166042
1.0513519592446587,6.577861438647405
2.0764879249137698,5.819511290785297
0.905440661560722,5.698897442203038
1.7849751328575865,5.691489229661224
1.7104942154423426,6.473017784742059
0.9607612751748469,6.639078631959771
1.6619700899723024,6.727313387771718
0.8316058513671097,5.934495438399233
1.2162206352024274,5.310976694079962
0.9912979474061099,6.439386717652676
1.0488665411302645,5.305065864726967
1.0841546012559258,6.263481279351759
1.9277861883495668,6.072520298226933
1.5899917389817562,5.475445690298
0.9933067678508112,6.336703028554223
1.8723248853749932,5.464237618683388
1.9646454368387762,6.40439758194856
1.6446654485308239,5.970058918447054
0.7075090903707795,6.317103865768775
1.499477816552613,6.419790552921695
0.8687527515987628,5.873766775724922
0.9770802030830097,6.578530163348059
1.626186067387641,6.451790685836549
1.5666102053882236,5.368434176831822
2.0138190833277307,6.07506225826925
1.7921816293336423,5.993943128931306
1.188590994003351,5.629322044349259
1.9079939166335569,6.232076004835908
1.1160891871107448,5.511368638478464
0.9678480423062192,6.475551353333898
1.202382855447427,6.481971169673628
1.2811297710790024,5.438429914558438
0.7392750998241964,5.856868046094592
1.3874847988976047,5.706976220528656
2.0908851041016767,5.958178388593527
1.528966683208043,5.41654169852374
1.2291498147173203,5.648049219290459
1.9475500097800609,5.586613144560902
1.2352192285711012,6.033869006692184
1.2660979709331974,5.240879558789225
1.609237941818636,5.629209924940884
0.8235555866090062,6.55099796583086
1.6250344205080192,5.741916940639284
0.7270635273552218,6.248562434907223
1.5683708500508071,5.350512508294421
1.5859914568314142,6.441389030593134
1.6314788224184986,6.735867372476084
1.2241982193143388,6.303258547976123
0.8446553258632771,6.127449795603903
2.0368732623005292,5.936385110654501
1.8488408996702574,6.115134317123051
1.2948391553342868,5.800267847343016
1.5365910616036784,5.911950589126509
0.9317767207237462,5.537866681717481
1.387876671325112,5.533858880050079
1.473372618334909,6.320923448310513
1.6703314605581356,6.589054242151343
0.9209018488327987,6.10466002484953
0.8416317704058814,6.176802723355468
0.8176812076012793,6.4717855715333465
1.8183195275358015,5.364742191464691
0.8514848131322131,6.182281108117005
1.8432942405732486,6.125919674710434
1.2805074652418926,6.4013030525637475
0.8875743932194388,6.590047375930576
2.008669958109631,6.305967024133765
1.4474686778736412,6.099736502230096
4.779582757535581,5.295191692579033
4.556377460928909,6.241016723882142
4.79839860525963,6.385140824166063
4.62923495697709,6.190038811131446
4.036385020619248,5.839116135560828
4.274967146222953,5.5832475971182705
5.348513214686993,5.798738809342041
4.201976145820916,6.495241881118889
4.169368983242966,5.865312096728938
4.368839643712364,5.715137371187559
3.9735633940538824,5.648546727914006
3.9158192708933046,5.991506838584907
4.262951922785874,5.742999281521207
4.997388751796464,5.822232342840871
4.309499512815932,5.462585414057626
5.007008672565439,6.497488073023446
5.216887035178854,6.466305360510219
4.476804418973652,5.65937068864816
4.459574875977789,5.641488616088528
4.413621896253384,6.19412339520772
4.457112498317478,5.5252934332887715
4.5044666247472005,5.500264930490619
4.728674418078093,5.2388056935983
4.600169929522238,6.779203932374749
5.215446643405021,5.888163873428589
4.297021220294636,5.901669635009417
4.76243356511009,5.657060192982291
5.051989320498736,6.1671205372780475
4.133783913385093,5.996989667709314
4.874804375182661,5.615483467207259
4.945460810440447,5.974295716251781
4.72840818137165,6.6964941718843605
4.779619162618415,6.44508286324492
4.693768965746071,5.555912767845019
4.221137370008562,6.46278641405016
4.7066380870251665,6.420166805524155
5.148467004055985,5.86633922745218
4.411454852335355,6.428963895045434
5.2105027885959245,5.831781451888836
5.141541897262851,5.418137474908421
4.34529117314041,5.528329754712731
5.133991827061816,6.570040863595744
4.0866669015890205,6.094180507148575
4.143622317123639,5.596445649678447
4.564390105677764,6.560258264559083
4.383090355823157,5.565483554133915
4.207563186184363,6.507910405674451
4.027810898135097,6.165616576056257
5.175349686327828,6.089526459725652
4.4199059836668315,6.746456084504587
4.48241004122705,5.6653026549881815
4.588902591958837,5.509174616084622
4.856253720054756,5.595127972635495
4.390293902540314,6.77186324556715
4.3721664645926595,5.404918307613638
4.5029928343337495,6.647544997074923
4.8047846619251136,5.562367386008842
4.196845955869298,6.032794130156622
4.581765240776545,6.277037196572301
4.456542496123512,6.343582579349812
3.9762668381756248,5.92701508627401
5.120437662799035,5.613789398027999
4.727724371763368,5.385428347393091
5.062362043481993,6.010318315303154
4.688557706317978,6.015180803523826
4.363433318939942,5.3759995420531625
5.038121532313273,5.934975810963586
4.988982814590333,6.467686869809535
5.241510411699598,5.969544583949077
5.25143644196465,5.900329934010716
4.308201516606194,6.045933356329385
4.824920038642169,5.306462570068072
4.161915934172079,6.489031263590359
4.5719132025701565,5.717115311245137
4.485753845985201,6.243151638169726
3.8625958985597766,6.217241330943695
4.741139567217669,5.275186306446959
4.410830709719817,5.5634754537644735
3.986800904947958,6.239099934893182
5.115024416137057,6.4752119086366005
4.271473498517102,6.045749434649481
4.347958500255338,5.5357781936938375
4.496408369931641,5.849550797358803
5.323990581356614,5.920961473714064
5.088800763694796,5.595777071146762
4.672132168179138,5.821488056859776
3.9794597725748297,5.684771674049291
4.018094575880219,5.722676010442562
5.012878617117185,5.981770262377531
4.2855320095471425,6.538050394915402
4.350947630399415,6.112523552557938
5.0605667768186855,5.362144947932197
4.648174294481913,6.044372503326236
4.669502715346201,6.440929830015618
4.8627948694185195,5.319488114175415
4.994454635674131,5.614433868644615
4.101976538890822,5.641705837510484
4.8968109214585,5.981213682066228
4.398272207267157,5.555688984213925
4.80824624071543,6.749863350289442
4.537343944286758,6.162064883529357
4.056737444634415,6.177493207137092
4.977303099344059,6.0632341458248575
4.499201407243267,6.317828181352969
4.595877479148998,5.226912175764746
4.448190499569168,6.194079721541791
4.192365272039386,6.654139504676904
4.802380922147485,5.740158791446223
4.320559262011932,6.407304495324109
4.504666272995749,6.396142679354491
5.1365467584287705,5.989663817436895
4.255772575497357,6.550978120796618
4.42825454980508,6.276365922064796
5.109521719066425,5.4658642623904035
3.910860799158666,6.388751847030342
4.68648696572601,6.494546360559912
3.9808786185273597,5.5512938594643195
4.595580217438133,6.478248867041872
3.9764000670505655,6.207921072839398
4.754792331729079,6.1095131502600175
4.39232495938732,6.133322373776301
5.345574189478455,6.007330747047905
4.6548080272994135,5.243826015765794
5.262798706766717,5.773225558795507
4.638862524973801,5.597401927582467
4.6020601975284485,6.479581781311398
4.24056178536829,6.67998569118451
4.580372556797746,5.306550110389524
3.8771643394678326,5.9914590656886455
4.449989771632053,6.600984240945362
4.089955408286116,6.150464042768417
4.944333769637499,5.9560743324466525
4.005388852539226,6.2740189860320505
4.350973190055674,6.558823760227683
4.781878070749072,5.313164649397019
4.559228499244872,5.386311325018983
4.378582030721292,6.159102402553235
4.046452769247384,5.732384535123032
4.599563703998566,5.635389481141319
5.134023469964301,5.411349891402833
4.219758957959005,6.039264106480871
4.250149562251523,5.963927255105241
4.49459070567858,5.418867040146281
4.88031830427092,5.9834896696550075
4.981439623488207,6.163392155822893
4.82118234210388,5.596244771905745
4.215762623176948,6.620963275593365
4.615329415650589,5.6893758136478265
5.147067958452939,6.531418947345543
4.4057882358130875,5.395770310119978
4.82280637610956,5.334121328429682
5.080407833755927,5.785090533827039
4.74799496259815,5.9636912585249355
4.542278294202249,5.909372839298168
4.4724648132696485,5.806708146525374
4.502708503553203,6.642676712970717
4.14333435414955,6.053717011765302
4.292406946730682,6.258248996737107
4.94103859964961,5.381536461809221
4.530926089117921,6.283377179841244
4.578339000871693,5.796969003540937
4.116958159142609,6.340893564998003
5.215404460543363,6.012681772975354
5.01929128136376,6.116931070641022
4.620132702752644,5.5067789142698045
4.998595131646109,5.35949849946398
4.090554816900352,5.866873249199745
4.880231602601442,6.394814517332042
5.094767025139021,6.006380598869024
4.654069367038202,5.307307888623286
4.611734672203396,6.437134837594729
4.51397663611968,6.043876266823306
5.220501102799221,6.4757860692022255
4.363028820195552,5.937809345696144
4.712899855729275,5.367952627525615
4.6525190987283045,5.975972712917617
5.076589292583724,6.424811346949965
4.281053337893725,6.20379123347059
5.308806951397774,5.953583073931238
4.901607922494729,6.7159122997975915
4.43318865836318,6.221799512859015
4.62188160261652,5.6991211163568085
4.096195788272688,5.633749265072526
4.192153242481293,5.40151732343705
4.937771357632086,6.711178464438447
4.576411875972583,5.752163070641882
4.657367976838879,6.720549737230257
3.8165314204356786,6.038167125360217
4.977764199494845,5.6232857835018
4.423282900682165,5.662370549937127
5.002380819716151,6.628320976538156
4.492225992434405,5.779415883822754
4.871022319885807,6.307932389028089
3.9426460169838538,6.036813296401451
5.336682507511318,6.227055591214097
4.5761269491915915,6.222729204620964
4.77603495380247,5.9615602022963206
5.338280146990463,6.125310395590193
4.578144982084459,6.01450611905098
4.981662046783963,6.687496631043257
5.20665398048733,6.056641993086309
4.289378805753635,6.162372039453914
5.209657402972553,6.016414783548576
4.668665029228247,5.282497158043207
4.288354096813048,5.349676363793185
4.737613747240532,5.806606605226776
4.343974450987546,6.72904539109509
4.922894422323561,5.918838620158897
4.759072458613978,6.7001655838045515
4.810126240455365,6.137439585925581
4.0643758874948785,5.916024496045025
4.285254699497694,5.972469268832189
4.3890382834486275,5.440543934556267
4.877589816826403,5.591483874530067
4.5965579766627584,5.456780640477722
4.3113069845526235,6.1179778347167115
4.923628986372516,5.296498835014282
5.057970123845371,5.9068908656815315
4.082151983165358,5.427442660582874
4.931729935295774,6.65109426371798
3.995373096818578,6.042293694971267
4.225245177754704,5.728547701940113
4.0728264806699315,5.542258694402922
4.5740150786139235,5.3732121824698975
4.22855187389862,6.3173710683859134
4.532312084491295,6.232336670234798
4.914983550695357,6.077698062552124
4.3984391698602785,5.929592375940409
